bet_id,user_id,game,bet_ts,stake_usd,outcome,payout_usd,bonus_used,ip,device_id
307,14,roulette,2025-01-09T09:57:00,11.88,lose,0.0,0,192.168.2.34,dev30
308,14,crash,2025-01-26T19:57:00,8.27,lose,0.0,1,192.168.2.156,dev30
309,14,roulette,2025-01-15T07:19:00,1.07,lose,0.0,1,192.168.2.6,dev30
310,14,crash,2025-02-04T02:07:00,0.4,lose,0.0,0,192.168.2.129,dev30
311,14,coinflip,2025-01-05T14:37:00,5.61,win,94.29,0,192.168.1.76,dev30
312,14,coinflip,2025-02-11T10:21:00,4.46,lose,0.0,1,192.168.2.215,dev30
313,14,roulette,2025-02-07T17:45:00,0.56,win,6.07,0,192.168.0.245,dev30
314,14,roulette,2025-02-11T08:46:00,4.22,win,80.85,0,192.168.5.223,dev30
315,14,crash,2025-01-05T11:34:00,11.95,win,123.57,0,192.168.3.249,dev30
316,14,crash,2025-02-10T14:12:00,4.38,win,29.47,0,192.168.5.230,dev30
317,14,roulette,2025-02-04T00:28:00,21.63,win,138.73,0,192.168.5.215,dev30
318,14,roulette,2025-01-20T23:50:00,10.89,lose,0.0,0,192.168.1.107,dev30
319,14,coinflip,2025-01-02T20:46:00,10.15,lose,0.0,0,192.168.4.162,dev30
320,14,roulette,2025-01-22T11:19:00,0.22,lose,0.0,0,192.168.0.206,dev30
321,14,roulette,2025-01-31T03:21:00,17.23,lose,0.0,0,192.168.0.234,dev30
322,14,roulette,2025-01-23T10:30:00,16.87,lose,0.0,0,192.168.1.91,dev30
323,14,roulette,2025-01-18T21:01:00,9.11,lose,0.0,0,192.168.5.186,dev30
324,14,crash,2025-01-26T05:51:00,0.43,win,6.44,0,192.168.0.3,dev30
325,14,roulette,2025-01-07T14:49:00,0.58,lose,0.0,0,192.168.2.87,dev30
326,14,crash,2025-02-10T17:56:00,2.22,lose,0.0,0,192.168.1.232,dev30
327,14,roulette,2025-01-24T12:56:00,0.21,win,1.09,0,192.168.4.236,dev30
328,14,crash,2025-02-11T21:45:00,16.54,lose,0.0,0,192.168.3.44,dev30
329,14,coinflip,2025-01-27T20:43:00,0.54,lose,0.0,1,192.168.4.37,dev30
330,14,crash,2025-01-09T15:38:00,0.22,lose,0.0,1,192.168.0.101,dev30
331,14,roulette,2025-02-07T23:52:00,10.95,lose,0.0,0,192.168.1.206,dev30
332,14,roulette,2025-01-02T01:29:00,1.79,lose,0.0,0,192.168.5.12,dev30
333,14,crash,2025-02-06T20:36:00,0.82,lose,0.0,0,192.168.0.195,dev30
334,14,coinflip,2025-01-08T05:09:00,0.52,win,5.68,1,192.168.3.235,dev30
335,14,roulette,2025-01-02T02:54:00,5.3,win,63.02,0,192.168.4.20,dev30
336,14,coinflip,2025-01-05T21:34:00,0.98,lose,0.0,0,192.168.1.7,dev30
337,14,crash,2025-01-13T16:51:00,0.42,lose,0.0,0,192.168.3.252,dev30
338,15,coinflip,2025-04-02T02:34:00,1.07,win,6.33,1,192.168.0.23,dev29
339,15,crash,2025-03-17T08:19:00,18.37,lose,0.0,0,192.168.2.197,dev29
340,15,roulette,2025-03-06T00:05:00,0.17,lose,0.0,0,192.168.4.99,dev29
341,15,coinflip,2025-03-23T13:59:00,5.3,lose,0.0,0,192.168.0.234,dev29
342,15,coinflip,2025-02-23T01:45:00,0.21,win,3.85,1,192.168.0.47,dev29
343,15,crash,2025-04-02T09:28:00,8.54,lose,0.0,1,192.168.0.84,dev29
344,15,crash,2025-03-18T03:10:00,0.6,lose,0.0,1,192.168.4.215,dev29
345,16,roulette,2025-02-14T08:51:00,0.19,win,1.1,1,192.168.2.1,dev59
346,16,roulette,2025-02-09T10:50:00,4.32,win,74.52,0,192.168.2.94,dev59
347,16,crash,2025-01-29T17:07:00,0.44,win,6.06,0,192.168.3.239,dev59
348,16,coinflip,2025-02-27T22:49:00,0.21,win,3.25,1,192.168.5.67,dev59
349,16,roulette,2025-02-21T22:07:00,4.88,lose,0.0,0,192.168.5.73,dev59
350,16,crash,2025-02-19T07:21:00,0.17,lose,0.0,0,192.168.4.247,dev59
351,16,roulette,2025-03-03T04:41:00,4.14,win,12.18,0,192.168.4.4,dev59
352,16,roulette,2025-01-29T11:04:00,4.23,lose,0.0,1,192.168.5.225,dev59
353,16,roulette,2025-02-11T14:11:00,0.92,win,13.12,0,192.168.5.225,dev59
354,16,crash,2025-01-31T14:21:00,17.65,win,282.63,0,192.168.1.206,dev59
355,16,crash,2025-02-16T21:21:00,4.02,win,73.33,0,192.168.5.170,dev59
356,16,crash,2025-03-03T09:42:00,0.41,lose,0.0,1,192.168.0.99,dev59
357,16,coinflip,2025-02-10T20:05:00,4.45,win,7.89,1,192.168.1.240,dev59
358,16,coinflip,2025-02-16T11:34:00,0.43,lose,0.0,0,192.168.2.43,dev59
359,16,roulette,2025-02-27T21:07:00,17.33,lose,0.0,1,192.168.0.58,dev59
360,16,crash,2025-02-06T07:48:00,18.92,lose,0.0,0,192.168.0.13,dev59
361,16,crash,2025-01-31T21:24:00,0.46,lose,0.0,0,192.168.0.118,dev59
362,16,roulette,2025-03-01T22:31:00,1.69,lose,0.0,0,192.168.1.110,dev59
363,16,roulette,2025-02-22T01:07:00,0.18,win,1.07,0,192.168.0.19,dev59
364,16,coinflip,2025-02-26T07:30:00,0.51,lose,0.0,1,192.168.3.29,dev59
365,16,roulette,2025-01-28T13:33:00,0.5,lose,0.0,0,192.168.0.22,dev59
366,16,crash,2025-02-24T08:29:00,21.85,win,215.89,0,192.168.1.72,dev59
367,16,coinflip,2025-02-17T02:07:00,1.99,win,3.39,0,192.168.4.232,dev59
368,16,coinflip,2025-01-26T20:30:00,8.13,lose,0.0,0,192.168.5.155,dev59
369,16,roulette,2025-02-02T20:23:00,2.24,lose,0.0,0,192.168.2.169,dev59
370,16,roulette,2025-02-05T22:14:00,4.92,lose,0.0,0,192.168.0.74,dev59
371,16,roulette,2025-02-22T04:53:00,1.1,lose,0.0,1,192.168.3.7,dev59
372,16,crash,2025-02-04T00:23:00,0.41,win,7.09,0,192.168.5.254,dev59
373,16,roulette,2025-02-07T19:57:00,0.57,win,11.4,0,192.168.1.250,dev59
374,16,roulette,2025-02-14T01:26:00,0.97,lose,0.0,0,192.168.1.62,dev59
375,16,crash,2025-01-25T04:38:00,4.91,lose,0.0,0,192.168.1.67,dev59
376,16,crash,2025-02-09T17:07:00,1.72,win,19.2,0,192.168.0.43,dev59
377,16,roulette,2025-02-08T13:10:00,5.64,lose,0.0,0,192.168.4.170,dev59
378,16,crash,2025-02-08T04:47:00,9.63,win,177.42,0,192.168.0.232,dev59
379,16,roulette,2025-02-12T02:18:00,17.11,win,144.95,0,192.168.5.168,dev59
380,16,crash,2025-02-26T18:07:00,0.5,lose,0.0,0,192.168.2.231,dev59
381,16,crash,2025-02-27T17:12:00,0.21,win,1.8,1,192.168.2.165,dev59
382,16,coinflip,2025-02-09T13:23:00,1.07,win,16.28,0,192.168.3.55,dev59
383,16,crash,2025-02-14T00:28:00,1.07,lose,0.0,0,192.168.1.120,dev59
384,16,roulette,2025-02-14T07:27:00,0.51,win,2.03,0,192.168.2.189,dev59
385,16,crash,2025-02-17T12:42:00,18.92,lose,0.0,0,192.168.2.29,dev59
386,16,crash,2025-01-27T16:08:00,4.84,win,59.4,1,192.168.4.139,dev59
387,16,crash,2025-02-16T11:45:00,0.87,lose,0.0,0,192.168.5.200,dev59
388,16,roulette,2025-02-04T12:23:00,11.07,lose,0.0,0,192.168.5.64,dev59
389,16,crash,2025-03-03T06:23:00,9.02,lose,0.0,0,192.168.5.225,dev59
390,16,roulette,2025-03-03T01:12:00,5.07,lose,0.0,0,192.168.0.205,dev59
391,16,coinflip,2025-01-25T05:05:00,0.4,win,2.56,0,192.168.1.5,dev59
392,16,roulette,2025-01-26T03:05:00,0.43,win,4.8,0,192.168.3.192,dev59
393,17,roulette,2025-01-21T10:03:00,0.86,win,11.22,0,192.168.2.34,dev6
394,17,crash,2025-01-26T10:32:00,0.44,lose,0.0,0,192.168.0.193,dev6
395,17,crash,2025-01-14T22:27:00,1.09,win,17.71,1,192.168.0.17,dev6
396,17,coinflip,2025-02-11T04:12:00,2.24,lose,0.0,0,192.168.0.212,dev6
397,17,roulette,2025-02-04T18:27:00,0.18,lose,0.0,0,192.168.5.118,dev6
398,17,crash,2025-01-20T08:32:00,5.07,lose,0.0,0,192.168.5.7,dev6
399,17,roulette,2025-01-19T16:18:00,10.87,lose,0.0,0,192.168.1.53,dev6
400,17,crash,2025-01-24T21:57:00,0.43,win,6.78,1,192.168.5.175,dev6
401,17,coinflip,2025-01-24T12:20:00,9.23,lose,0.0,0,192.168.2.13,dev6
402,17,roulette,2025-01-25T16:15:00,0.59,lose,0.0,0,192.168.1.83,dev6
403,17,coinflip,2025-01-12T16:45:00,18.9,lose,0.0,0,192.168.0.28,dev6
404,17,crash,2025-01-09T19:24:00,1.65,lose,0.0,0,192.168.3.82,dev6
405,17,coinflip,2025-02-04T22:26:00,1.01,lose,0.0,0,192.168.2.159,dev6
406,17,crash,2025-01-08T03:49:00,0.21,win,0.46,1,192.168.4.34,dev6
407,17,coinflip,2025-01-09T14:43:00,0.18,win,2.77,0,192.168.3.134,dev6
408,17,coinflip,2025-01-10T04:25:00,0.22,lose,0.0,0,192.168.5.35,dev6
409,17,roulette,2025-02-07T03:44:00,0.87,lose,0.0,1,192.168.1.62,dev6
410,17,crash,2025-01-16T12:48:00,9.35,win,56.03,1,192.168.0.24,dev6
411,17,coinflip,2025-01-21T23:57:00,1.98,lose,0.0,0,192.168.2.195,dev6
412,17,roulette,2025-02-03T12:45:00,11.15,lose,0.0,1,192.168.3.28,dev6
413,17,roulette,2025-02-06T10:51:00,0.18,lose,0.0,1,192.168.1.250,dev6
414,17,roulette,2025-02-13T10:20:00,10.98,win,54.56,0,192.168.0.221,dev6
415,17,roulette,2025-01-19T18:22:00,22.11,lose,0.0,1,192.168.2.59,dev6
416,17,crash,2025-01-25T08:23:00,1.05,win,7.09,1,192.168.0.233,dev6
417,17,coinflip,2025-01-31T20:49:00,23.29,lose,0.0,0,192.168.0.254,dev6
418,17,crash,2025-01-15T04:52:00,1.0,win,9.58,0,192.168.1.139,dev6
419,17,roulette,2025-01-26T21:52:00,1.16,win,8.6,0,192.168.5.224,dev6
420,17,roulette,2025-02-08T20:58:00,22.96,lose,0.0,0,192.168.2.121,dev6
421,17,roulette,2025-02-03T23:55:00,9.36,win,31.42,0,192.168.0.232,dev6
422,17,roulette,2025-01-06T07:23:00,4.14,lose,0.0,0,192.168.3.164,dev6
423,18,crash,2025-03-08T15:24:00,10.53,lose,0.0,0,192.168.2.188,dev17
424,18,crash,2025-03-08T23:55:00,5.83,lose,0.0,1,192.168.4.18,dev17
425,18,roulette,2025-03-19T14:26:00,8.91,win,102.83,1,192.168.5.179,dev17
426,18,coinflip,2025-02-24T20:58:00,0.2,lose,0.0,0,192.168.1.110,dev17
427,18,crash,2025-02-22T05:33:00,20.12,lose,0.0,0,192.168.5.155,dev17
428,18,coinflip,2025-02-20T07:23:00,1.73,lose,0.0,0,192.168.3.52,dev17
429,18,coinflip,2025-03-09T09:21:00,11.89,lose,0.0,0,192.168.0.172,dev17
430,18,coinflip,2025-02-26T19:24:00,17.31,win,233.88,1,192.168.0.223,dev17
431,18,roulette,2025-03-25T11:03:00,0.5,lose,0.0,1,192.168.5.231,dev17
432,18,roulette,2025-03-02T16:29:00,4.43,win,42.56,0,192.168.1.155,dev17
433,18,roulette,2025-03-05T19:17:00,1.77,lose,0.0,0,192.168.0.206,dev17
434,18,coinflip,2025-03-10T22:10:00,17.9,win,197.95,0,192.168.4.45,dev17
435,18,coinflip,2025-03-01T18:46:00,0.22,lose,0.0,0,192.168.2.215,dev17
436,18,crash,2025-03-16T16:03:00,0.2,win,0.56,0,192.168.5.107,dev17
437,18,roulette,2025-02-26T10:29:00,8.87,lose,0.0,0,192.168.5.63,dev17
438,18,crash,2025-03-01T07:10:00,1.05,win,4.72,0,192.168.0.37,dev17
439,18,roulette,2025-03-01T18:20:00,4.59,win,78.21,0,192.168.4.125,dev17
440,18,coinflip,2025-03-19T08:30:00,0.49,lose,0.0,0,192.168.1.19,dev17
441,18,roulette,2025-03-11T22:24:00,1.68,lose,0.0,0,192.168.5.177,dev17
442,18,crash,2025-03-14T20:09:00,22.68,lose,0.0,0,192.168.5.123,dev17
443,18,coinflip,2025-03-11T16:40:00,9.61,win,67.43,0,192.168.5.192,dev17
444,18,coinflip,2025-02-17T21:09:00,1.07,win,8.07,0,192.168.1.88,dev17
445,18,crash,2025-02-27T17:35:00,8.73,win,158.05,1,192.168.0.158,dev17
446,18,crash,2025-03-09T15:28:00,0.95,lose,0.0,0,192.168.4.203,dev17
447,18,roulette,2025-03-09T20:30:00,0.9,lose,0.0,0,192.168.2.5,dev17
448,19,coinflip,2025-02-02T02:23:00,4.02,lose,0.0,0,192.168.3.42,dev53
449,19,roulette,2025-02-02T00:04:00,0.41,lose,0.0,0,192.168.1.57,dev53
450,19,roulette,2025-01-12T13:16:00,11.88,lose,0.0,0,192.168.1.142,dev53
451,19,roulette,2025-02-13T02:49:00,2.27,win,24.27,0,192.168.3.24,dev53
452,19,roulette,2025-02-18T22:48:00,4.25,win,12.99,0,192.168.0.6,dev53
453,19,coinflip,2025-01-29T22:44:00,0.42,win,2.04,0,192.168.5.241,dev53
454,19,crash,2025-01-21T11:07:00,0.96,win,5.57,1,192.168.5.181,dev53
455,19,roulette,2025-01-20T05:11:00,18.81,lose,0.0,0,192.168.4.160,dev53
456,19,coinflip,2025-01-11T14:35:00,0.2,lose,0.0,0,192.168.2.170,dev53
457,19,roulette,2025-02-03T16:09:00,20.49,win,97.09,0,192.168.5.166,dev53
458,19,coinflip,2025-01-09T16:51:00,5.88,lose,0.0,0,192.168.5.172,dev53
459,19,coinflip,2025-01-21T18:24:00,9.64,lose,0.0,1,192.168.4.42,dev53
460,19,crash,2025-01-29T12:12:00,0.56,lose,0.0,1,192.168.4.177,dev53
461,19,coinflip,2025-01-29T10:41:00,1.12,win,13.57,0,192.168.2.220,dev53
462,19,roulette,2025-01-14T15:59:00,0.49,win,4.49,0,192.168.4.110,dev53
463,19,roulette,2025-01-09T02:37:00,0.19,lose,0.0,0,192.168.3.114,dev53
464,19,crash,2025-01-25T02:46:00,9.47,win,160.37,0,192.168.0.168,dev53
465,19,crash,2025-01-25T08:50:00,0.58,lose,0.0,1,192.168.3.197,dev53
466,19,coinflip,2025-02-14T22:51:00,18.22,lose,0.0,0,192.168.5.244,dev53
467,19,coinflip,2025-02-08T03:02:00,17.16,lose,0.0,0,192.168.4.189,dev53
468,19,crash,2025-01-17T11:40:00,17.99,lose,0.0,0,192.168.3.7,dev53
469,19,roulette,2025-01-14T02:54:00,0.49,lose,0.0,0,192.168.5.75,dev53
470,19,roulette,2025-01-30T19:11:00,11.26,win,55.62,0,192.168.2.43,dev53
471,20,roulette,2025-02-01T15:54:00,0.9,win,4.03,1,192.168.2.249,dev46
472,20,coinflip,2025-01-22T20:24:00,5.71,win,18.95,1,192.168.2.175,dev46
473,20,roulette,2025-01-21T23:24:00,9.85,lose,0.0,1,192.168.2.42,dev46
474,20,coinflip,2025-02-20T21:07:00,0.96,win,3.87,0,192.168.3.239,dev46
475,20,roulette,2025-02-04T18:23:00,4.99,lose,0.0,0,192.168.2.227,dev46
476,20,roulette,2025-01-24T11:24:00,0.5,win,3.8,0,192.168.1.81,dev46
477,20,crash,2025-01-19T10:13:00,0.24,lose,0.0,0,192.168.5.179,dev46
478,20,coinflip,2025-02-10T15:59:00,0.51,lose,0.0,0,192.168.2.49,dev46
479,20,crash,2025-02-25T06:19:00,8.98,lose,0.0,0,192.168.0.54,dev46
480,20,coinflip,2025-02-22T02:13:00,5.33,lose,0.0,0,192.168.0.176,dev46
481,21,coinflip,2025-01-21T06:43:00,10.67,win,208.45,0,192.168.2.81,dev58
482,21,coinflip,2025-02-20T22:00:00,1.88,lose,0.0,0,192.168.1.4,dev58
483,21,roulette,2025-02-20T06:11:00,0.18,win,2.22,0,192.168.2.173,dev58
484,21,roulette,2025-02-08T12:44:00,0.21,lose,0.0,0,192.168.5.229,dev58
485,21,crash,2025-02-01T16:09:00,1.15,win,2.3,0,192.168.3.160,dev58
486,21,roulette,2025-02-18T20:24:00,1.09,lose,0.0,0,192.168.2.66,dev58
487,21,roulette,2025-02-18T04:10:00,0.43,lose,0.0,1,192.168.1.80,dev58
488,21,roulette,2025-02-16T18:36:00,4.99,lose,0.0,0,192.168.5.15,dev58
489,21,roulette,2025-01-30T13:08:00,16.05,lose,0.0,0,192.168.0.214,dev58
490,21,crash,2025-02-14T18:24:00,0.99,win,19.35,1,192.168.0.116,dev58
491,21,roulette,2025-02-16T07:59:00,5.85,win,36.89,0,192.168.0.87,dev58
492,21,crash,2025-01-20T13:48:00,0.2,lose,0.0,0,192.168.1.45,dev58
493,21,roulette,2025-02-03T13:20:00,10.05,lose,0.0,0,192.168.3.32,dev58
494,21,roulette,2025-01-25T20:50:00,1.0,win,3.4,0,192.168.5.49,dev58
495,21,roulette,2025-02-16T12:10:00,8.84,win,87.49,0,192.168.3.1,dev58
496,21,roulette,2025-01-29T21:25:00,0.48,lose,0.0,0,192.168.2.86,dev58
497,21,coinflip,2025-01-30T08:42:00,0.89,win,12.67,0,192.168.1.22,dev58
498,21,roulette,2025-01-19T01:34:00,1.17,win,12.63,0,192.168.1.26,dev58
499,22,crash,2025-02-26T18:51:00,0.83,lose,0.0,1,192.168.1.37,dev11
500,22,roulette,2025-01-30T15:27:00,10.74,lose,0.0,0,192.168.5.12,dev11
501,22,crash,2025-01-30T03:51:00,0.41,lose,0.0,0,192.168.2.44,dev11
502,22,crash,2025-02-18T13:45:00,0.6,win,0.94,0,192.168.5.111,dev11
503,22,roulette,2025-02-10T20:58:00,11.49,lose,0.0,0,192.168.3.24,dev11
504,22,roulette,2025-02-09T00:09:00,18.83,lose,0.0,1,192.168.2.217,dev11
505,22,coinflip,2025-03-02T18:28:00,23.58,lose,0.0,0,192.168.4.53,dev11
506,22,roulette,2025-02-25T23:21:00,0.94,lose,0.0,1,192.168.4.72,dev11
507,22,roulette,2025-02-27T04:32:00,1.94,lose,0.0,0,192.168.2.71,dev11
508,22,crash,2025-02-02T20:45:00,19.0,lose,0.0,0,192.168.4.139,dev11
509,22,crash,2025-02-19T17:18:00,2.26,win,14.13,0,192.168.5.55,dev11
510,22,crash,2025-02-23T11:45:00,1.89,lose,0.0,0,192.168.1.212,dev11
511,22,coinflip,2025-02-09T13:41:00,9.02,win,16.33,0,192.168.2.93,dev11
512,22,coinflip,2025-02-21T01:27:00,5.78,lose,0.0,0,192.168.1.88,dev11
513,22,coinflip,2025-02-16T15:06:00,21.9,win,74.21,0,192.168.3.12,dev11
514,22,crash,2025-02-03T10:54:00,23.66,win,103.5,0,192.168.5.47,dev11
515,22,roulette,2025-02-05T11:17:00,11.41,win,196.89,1,192.168.3.109,dev11
516,22,crash,2025-02-07T04:49:00,4.24,lose,0.0,0,192.168.3.153,dev11
517,22,crash,2025-02-11T00:25:00,0.48,win,4.02,0,192.168.2.33,dev11
518,22,roulette,2025-01-28T19:45:00,0.4,lose,0.0,0,192.168.2.26,dev11
519,22,roulette,2025-02-07T22:54:00,0.49,lose,0.0,1,192.168.0.10,dev11
520,22,coinflip,2025-03-03T10:33:00,20.82,lose,0.0,0,192.168.1.113,dev11
521,22,crash,2025-02-14T13:58:00,0.23,win,4.54,0,192.168.3.63,dev11
522,22,crash,2025-02-16T18:15:00,8.15,lose,0.0,1,192.168.2.121,dev11
523,22,roulette,2025-02-25T14:00:00,9.52,win,124.34,0,192.168.3.141,dev11
524,22,roulette,2025-02-19T05:51:00,1.1,lose,0.0,1,192.168.0.80,dev11
525,22,roulette,2025-02-24T06:44:00,0.17,win,1.42,0,192.168.4.117,dev11
526,22,coinflip,2025-02-13T22:22:00,1.19,win,13.03,0,192.168.2.75,dev11
527,22,crash,2025-03-01T06:14:00,1.14,lose,0.0,0,192.168.2.73,dev11
528,22,crash,2025-01-31T19:45:00,16.92,lose,0.0,0,192.168.2.36,dev11
529,22,roulette,2025-02-16T21:54:00,0.86,win,15.58,0,192.168.0.42,dev11
530,22,crash,2025-02-07T21:34:00,0.96,win,15.47,0,192.168.2.209,dev11
531,22,roulette,2025-01-29T00:24:00,1.07,lose,0.0,0,192.168.3.206,dev11
532,22,roulette,2025-02-07T17:11:00,8.7,win,143.62,0,192.168.5.157,dev11
533,22,crash,2025-02-05T21:32:00,1.02,win,10.65,0,192.168.1.71,dev11
534,22,roulette,2025-02-14T09:43:00,5.95,lose,0.0,1,192.168.1.172,dev11
535,22,crash,2025-02-23T23:53:00,4.25,lose,0.0,0,192.168.4.249,dev11
536,22,roulette,2025-02-05T01:41:00,0.21,win,3.94,1,192.168.5.38,dev11
537,22,coinflip,2025-02-12T02:11:00,0.16,lose,0.0,0,192.168.5.117,dev11
538,22,roulette,2025-03-01T07:55:00,0.46,lose,0.0,0,192.168.1.87,dev11
539,22,roulette,2025-02-18T02:58:00,0.21,win,0.94,0,192.168.2.77,dev11
540,22,coinflip,2025-01-31T06:28:00,23.77,lose,0.0,0,192.168.0.188,dev11
541,23,coinflip,2025-03-16T09:05:00,4.97,lose,0.0,1,192.168.3.180,dev44
542,23,crash,2025-04-05T14:24:00,17.57,lose,0.0,0,192.168.5.245,dev44
543,23,coinflip,2025-04-03T07:08:00,0.96,win,5.3,1,192.168.2.119,dev44
544,23,crash,2025-04-03T11:32:00,0.21,lose,0.0,0,192.168.5.92,dev44
545,23,crash,2025-03-27T06:10:00,2.19,lose,0.0,0,192.168.4.196,dev44
546,23,roulette,2025-03-11T13:58:00,2.38,win,45.28,0,192.168.1.91,dev44
547,23,crash,2025-04-07T03:16:00,1.05,lose,0.0,0,192.168.4.216,dev44
548,23,roulette,2025-03-15T10:27:00,22.39,win,377.68,0,192.168.4.145,dev44
549,23,roulette,2025-04-11T04:44:00,1.07,win,20.82,0,192.168.3.112,dev44
550,23,roulette,2025-03-29T06:54:00,0.48,lose,0.0,0,192.168.1.165,dev44
551,23,roulette,2025-03-29T12:17:00,0.17,lose,0.0,0,192.168.3.151,dev44
552,23,coinflip,2025-04-05T06:28:00,4.97,win,97.59,1,192.168.3.10,dev44
553,23,crash,2025-04-07T03:34:00,0.57,lose,0.0,0,192.168.4.59,dev44
554,23,crash,2025-04-07T05:41:00,0.84,lose,0.0,1,192.168.1.177,dev44
555,23,coinflip,2025-03-21T04:16:00,21.86,win,372.06,1,192.168.0.51,dev44
556,23,crash,2025-03-17T06:05:00,1.13,win,5.51,0,192.168.3.58,dev44
557,23,coinflip,2025-03-25T07:50:00,1.69,win,2.79,0,192.168.0.116,dev44
558,23,roulette,2025-04-02T00:14:00,0.81,lose,0.0,0,192.168.4.101,dev44
559,24,coinflip,2025-02-14T13:04:00,20.1,win,192.68,0,192.168.3.71,dev47
560,24,crash,2025-02-06T13:57:00,0.53,lose,0.0,0,192.168.4.232,dev47
561,24,roulette,2025-02-10T17:32:00,0.21,lose,0.0,0,192.168.0.4,dev47
562,24,coinflip,2025-02-11T20:31:00,0.57,lose,0.0,0,192.168.2.112,dev47
563,24,roulette,2025-03-07T23:59:00,0.53,lose,0.0,0,192.168.0.98,dev47
564,24,coinflip,2025-02-23T23:20:00,4.46,win,10.69,0,192.168.0.203,dev47
565,24,coinflip,2025-02-13T09:50:00,11.23,win,168.74,0,192.168.2.7,dev47
566,24,coinflip,2025-02-18T22:11:00,2.11,lose,0.0,1,192.168.0.134,dev47
567,24,crash,2025-02-24T09:31:00,1.69,lose,0.0,0,192.168.1.83,dev47
568,24,crash,2025-02-25T20:45:00,2.02,lose,0.0,1,192.168.4.11,dev47
569,24,roulette,2025-02-23T08:55:00,0.49,lose,0.0,0,192.168.1.155,dev47
570,24,roulette,2025-02-28T05:27:00,1.16,win,13.78,0,192.168.0.158,dev47
571,24,crash,2025-02-23T21:58:00,4.88,lose,0.0,0,192.168.0.104,dev47
572,24,roulette,2025-02-14T16:45:00,19.0,win,194.89,0,192.168.1.129,dev47
573,25,roulette,2025-03-08T02:52:00,4.39,lose,0.0,0,192.168.3.113,dev25
574,25,crash,2025-02-12T18:15:00,23.71,lose,0.0,1,192.168.4.242,dev25
575,25,roulette,2025-02-22T09:38:00,16.89,win,204.11,0,192.168.5.221,dev25
576,25,crash,2025-02-13T21:31:00,0.51,win,5.07,0,192.168.4.71,dev25
577,25,roulette,2025-03-08T20:32:00,0.22,lose,0.0,0,192.168.0.82,dev25
578,25,coinflip,2025-02-28T16:18:00,0.95,win,17.11,0,192.168.4.229,dev25
579,25,crash,2025-02-11T13:29:00,22.85,lose,0.0,0,192.168.4.166,dev25
580,25,roulette,2025-02-04T17:00:00,1.15,win,7.24,0,192.168.1.103,dev25
581,25,coinflip,2025-02-25T05:45:00,0.18,lose,0.0,0,192.168.5.167,dev25
582,25,roulette,2025-03-01T21:26:00,0.59,win,8.36,0,192.168.5.179,dev25
583,25,crash,2025-03-03T23:41:00,2.13,win,18.79,0,192.168.1.248,dev25
584,25,crash,2025-02-28T10:35:00,0.23,win,3.51,0,192.168.1.214,dev25
585,25,crash,2025-02-19T08:57:00,1.87,lose,0.0,1,192.168.1.217,dev25
586,25,roulette,2025-03-02T21:11:00,0.17,lose,0.0,0,192.168.2.222,dev25
587,26,coinflip,2025-02-10T04:09:00,4.45,lose,0.0,0,192.168.2.78,dev1
588,26,crash,2025-01-13T08:13:00,0.24,win,2.43,0,192.168.5.97,dev1
589,26,crash,2025-01-08T03:14:00,0.9,lose,0.0,0,192.168.3.149,dev1
590,26,crash,2025-02-09T02:15:00,0.89,win,10.78,0,192.168.0.196,dev1
591,26,coinflip,2025-02-14T00:40:00,5.62,lose,0.0,0,192.168.3.40,dev1
592,26,crash,2025-02-11T14:17:00,1.73,win,34.08,0,192.168.5.161,dev1
593,27,roulette,2025-03-28T13:59:00,18.32,lose,0.0,0,192.168.4.96,dev54
594,27,crash,2025-03-22T03:02:00,1.08,lose,0.0,0,192.168.5.71,dev54
595,27,crash,2025-03-17T16:28:00,1.97,lose,0.0,1,192.168.5.159,dev54
596,27,coinflip,2025-03-01T03:15:00,10.71,lose,0.0,0,192.168.1.127,dev54
597,27,coinflip,2025-03-11T06:21:00,1.99,win,33.82,1,192.168.0.45,dev54
598,27,crash,2025-03-18T02:04:00,0.16,lose,0.0,0,192.168.0.106,dev54
599,27,roulette,2025-03-04T04:49:00,4.82,win,63.44,0,192.168.0.166,dev54
600,27,roulette,2025-03-22T00:20:00,5.58,win,31.24,1,192.168.0.25,dev54
601,27,crash,2025-02-21T13:54:00,9.97,win,33.16,0,192.168.2.4,dev54
602,27,crash,2025-03-14T20:16:00,5.92,lose,0.0,0,192.168.0.126,dev54
603,27,roulette,2025-02-24T12:42:00,2.19,lose,0.0,0,192.168.0.188,dev54
604,27,crash,2025-03-28T15:55:00,0.21,win,2.63,0,192.168.0.212,dev54
605,27,coinflip,2025-03-20T07:22:00,1.9,win,29.61,0,192.168.2.79,dev54
606,27,coinflip,2025-03-24T07:59:00,2.33,lose,0.0,1,192.168.0.111,dev54
607,27,coinflip,2025-03-19T17:40:00,5.94,lose,0.0,0,192.168.5.232,dev54
608,27,crash,2025-03-24T01:45:00,8.06,win,142.76,0,192.168.1.8,dev54
609,27,coinflip,2025-02-28T08:15:00,2.27,lose,0.0,0,192.168.4.198,dev54
610,27,roulette,2025-03-10T19:37:00,22.23,lose,0.0,0,192.168.4.227,dev54
611,27,crash,2025-03-14T11:09:00,0.57,lose,0.0,0,192.168.2.5,dev54
612,27,crash,2025-03-23T08:50:00,0.23,win,3.92,0,192.168.4.175,dev54
